customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6837-BJYDQ,Male,0.0,No,No,0.041666666666666664,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.013432835820895522,61.35,No
2135-RXIHG,Male,0.0,No,No,0.013888888888888888,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.27263681592039796,45.65,Yes
6440-DKQGE,Male,0.0,No,Yes,0.41666666666666663,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),0.46019900497512434,1929.95,No
3466-BYAVD,Male,0.0,Yes,Yes,0.20833333333333331,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,0.5099502487562189,1071.4,No
3780-YVMFA,Female,0.0,Yes,Yes,0.1111111111111111,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.5004975124378109,564.35,No
3874-EQOEP,Male,0.0,No,No,0.09722222222222221,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,0.763681592039801,655.5,Yes
1679-JRFBR,Female,0.0,Yes,Yes,0.9722222222222222,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),0.8945273631840797,7930.55,No
9073-ZZIAY,Male,0.0,Yes,Yes,0.861111111111111,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,0.6751243781094527,5215.25,No
3077-RSNTJ,Female,0.0,Yes,Yes,0.08333333333333333,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.014427860696517386,113.5,No
6551-GNYDG,Female,0.0,Yes,Yes,0.19444444444444442,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0.6233830845771144,1152.8,No
9167-APMXZ,Female,0.0,No,No,0.3055555555555555,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.6557213930348259,1821.95,No
2749-CTKAJ,Male,0.0,Yes,Yes,0.3055555555555555,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.018905472636815884,419.9,No
6371-NZYEG,Male,0.0,Yes,Yes,0.2222222222222222,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,0.4577114427860697,1024,No
7554-NEWDD,Male,0.0,No,No,0.1388888888888889,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.07412935323383085,251.6,No
8992-VONJD,Female,0.0,No,Yes,0.18055555555555555,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.3756218905472637,764.55,No
0867-MKZVY,Female,0.0,Yes,No,0.2777777777777778,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,0.6383084577114428,1592.35,Yes
4482-EWFMI,Female,0.0,No,No,0.027777777777777776,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.5119402985074627,135.2,No
4648-YPBTM,Male,0.0,No,No,0.736111111111111,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),0.5537313432835821,3958.25,No
2907-ILJBN,Female,0.0,Yes,Yes,0.15277777777777776,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.023383084577114438,233.9,No
6345-FZOQH,Male,0.0,Yes,No,0.9583333333333333,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.01641791044776117,1363.45,No
3376-BMGFE,Female,0.0,No,No,0.05555555555555555,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.5238805970149254,273,Yes
5997-OPVFA,Male,0.0,Yes,No,1.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.7044776119402985,6254.45,No
3445-HXXGF,Male,1.0,Yes,No,0.8055555555555555,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,0.2691542288557213,2651.2,Yes
1159-WFSGR,Female,0.0,Yes,Yes,0.2222222222222222,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,0.021393034825870627,321.4,No
7654-YWJUF,Male,0.0,Yes,No,0.5972222222222222,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),0.6567164179104478,3539.25,No
1875-QIVME,Female,0.0,Yes,No,0.027777777777777776,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.8572139303482588,242.8,Yes
6727-IOTLZ,Male,0.0,Yes,No,0.19444444444444442,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,0.6338308457711442,1181.75,No
0691-JVSYA,Female,0.0,Yes,No,0.736111111111111,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0.7621890547263681,5000.2,Yes
5918-VUKWP,Female,0.0,No,No,0.4444444444444444,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0.02288557213930348,654.55,No
1744-JHKYS,Female,0.0,Yes,No,0.4722222222222222,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,0.06417910447761191,780.2,No
2656-FMOKZ,Female,1.0,No,No,0.20833333333333331,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.5592039800995025,1145.7,Yes
2070-FNEXE,Female,1.0,No,No,0.09722222222222221,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.5791044776119403,503.6,Yes
5947-SGKCL,Female,0.0,Yes,Yes,0.20833333333333331,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.8666666666666666,1559.25,No
3712-PKXZA,Male,0.0,Yes,No,0.8472222222222222,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),0.02288557213930348,1252,No
6317-YPKDH,Female,0.0,No,No,0.013888888888888888,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.11641791044776117,29.95,Yes
6582-OIVSP,Female,0.0,No,No,0.013888888888888888,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0.2691542288557213,45.3,No
9367-WXLCH,Male,0.0,No,No,0.1111111111111111,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),0.6592039800995024,662.65,Yes
5524-KHNJP,Male,0.0,Yes,Yes,0.4583333333333333,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),0.5621890547263682,2453.3,No
1918-ZBFQJ,Female,0.0,No,No,0.18055555555555555,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.6069651741293532,1111.65,Yes
1024-GUALD,Female,0.0,Yes,No,0.013888888888888888,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.06517412935323383,24.8,Yes
4827-USJHP,Male,0.0,No,No,0.2777777777777778,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,0.3338308457711442,1023.85,No
8167-GJLRN,Male,0.0,No,No,0.041666666666666664,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,0.12089552238805967,82.15,No
0956-SYCWG,Female,0.0,No,No,0.18055555555555555,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,0.013930348258706454,244.8,No
8017-UVSZU,Female,0.0,Yes,No,0.5555555555555556,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),0.381592039800995,2379.1,No
7100-FQPRV,Male,0.0,Yes,Yes,0.5972222222222222,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),0.5338308457711444,3173.35,No
2472-OVKUP,Male,0.0,Yes,No,0.08333333333333333,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,0.7238805970149254,531,Yes
2984-RGEYA,Female,0.0,Yes,Yes,0.9583333333333333,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.014925373134328346,1375.4,No
9680-NIAUV,Female,0.0,Yes,Yes,1.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),0.9099502487562189,8129.3,No
2146-EGVDT,Male,0.0,Yes,Yes,0.8194444444444444,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.010447761194029848,1192.7,No
2604-IJPDU,Female,0.0,Yes,No,0.2777777777777778,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,0.7791044776119402,1901.65,No
9178-JHUVJ,Male,0.0,Yes,Yes,0.3333333333333333,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0.05820895522388059,587.4,No
6168-YBYNP,Male,0.0,No,No,0.8194444444444444,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.92636815920398,6519.75,No
7255-SSFBC,Male,0.0,Yes,Yes,1.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.9353233830845772,8041.65,No
3645-DEYGF,Male,0.0,No,Yes,0.013888888888888888,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.02487562189054726,20.75,No
9323-HGFWY,Female,0.0,Yes,No,0.375,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),0.8323383084577115,2681.15,No
8544-GOQSH,Female,0.0,No,No,0.19444444444444442,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),0.6149253731343283,1112.3,No
3363-DTIVD,Male,0.0,Yes,Yes,0.986111111111111,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,0.8686567164179103,7405.5,No
7018-WBJNK,Male,0.0,No,Yes,0.18055555555555555,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0.5975124378109452,1033.95,No
9142-KZXOP,Male,0.0,No,No,0.611111111111111,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0.5034825870646765,2958.95,No
7674-YTAFD,Female,0.0,No,No,0.4583333333333333,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),0.6139303482587065,2684.85,No
6348-SNFUS,Male,0.0,Yes,Yes,1.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),0.37014925373134333,4179.2,No
1285-OKIPP,Male,0.0,No,No,0.013888888888888888,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,0.6134328358208956,79.9,Yes
7825-ECJRF,Female,0.0,No,No,0.2638888888888889,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.8791044776119402,1934.45,Yes
1347-KTTTA,Male,0.0,Yes,No,0.8888888888888888,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),0.8378109452736319,6654.1,No
7841-TZDMQ,Male,0.0,No,No,0.027777777777777776,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.2761194029850746,84.5,Yes
4195-NZGTA,Female,0.0,No,No,0.013888888888888888,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.06965174129353235,25.25,No
7157-SMCFK,Male,0.0,No,Yes,0.8472222222222222,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.014925373134328346,1124.2,No
4709-LKHYG,Female,0.0,Yes,Yes,0.40277777777777773,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,0.01741293532338306,540.05,No
2504-DSHIH,Male,1.0,Yes,No,0.3194444444444444,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,0.682089552238806,1975.85,No
0699-NDKJM,Female,0.0,Yes,No,0.7916666666666666,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.4029850746268656,3437.45,No
9286-BHDQG,Male,0.0,Yes,Yes,1.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),0.26865671641791045,3139.8,No
0230-WEQUW,Male,0.0,Yes,No,0.9166666666666666,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),0.381592039800995,3789.2,No
2040-LDIWQ,Male,0.0,Yes,Yes,0.9027777777777777,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.6562189054726368,5324.5,No
6496-JDSSB,Female,0.0,No,No,0.1111111111111111,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.6144278606965173,624.6,No
9408-SSNVZ,Female,0.0,No,No,0.05555555555555555,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.5164179104477612,268.35,Yes
4443-EMBNA,Female,0.0,Yes,No,0.986111111111111,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.06467661691542287,1836.9,No
6469-MRVET,Male,0.0,Yes,Yes,0.013888888888888888,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,0.019402985074626844,20.2,No
0742-MOABM,Male,0.0,Yes,No,0.05555555555555555,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,0.31641791044776113,179.35,Yes
5961-VUSRV,Female,0.0,No,No,0.16666666666666666,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),0.010945273631840807,219.35,No
6778-JFCMK,Male,0.0,No,No,0.3333333333333333,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,0.3218905472636816,1288.75,No
6341-JVQGF,Female,0.0,Yes,Yes,0.4305555555555555,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,0.6258706467661692,2545.75,No
2232-DMLXU,Female,0.0,Yes,No,0.013888888888888888,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,0.36766169154228856,55.2,Yes
4811-JBUVU,Male,0.0,No,No,0.41666666666666663,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),0.7129353233830846,2723.15,No
0945-TSONX,Female,0.0,Yes,Yes,0.6527777777777778,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.6671641791044776,4107.25,No
2651-ZCBXV,Male,0.0,No,No,0.75,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.8930348258706468,5760.65,No
3316-UWXUY,Male,0.0,No,No,0.6944444444444444,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),0.7487562189054726,4747.5,No
8937-RDTHP,Male,0.0,No,No,0.013888888888888888,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,0.6601990049751243,84.6,Yes
7083-MIOPC,Female,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.019900497512437804,1566.9,No
1984-GPTEH,Female,0.0,No,No,0.40277777777777773,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,0.06865671641791044,702,No
1251-KRREG,Male,0.0,No,No,0.027777777777777776,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,0.3597014925373134,114.1,Yes
0621-JFHOL,Female,0.0,No,No,0.1388888888888889,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,0.1129353233830846,299.05,No
9903-LYSAB,Male,0.0,Yes,No,0.25,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.546268656716418,1305.95,No
0094-OIFMO,Female,1.0,No,No,0.15277777777777776,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.763681592039801,1120.3,Yes
9227-UAQFT,Male,0.0,No,No,0.2222222222222222,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.014925373134328346,284.35,No
7301-ABVAD,Female,0.0,No,No,1.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0.6800995024875621,6350.5,No
6614-FHDBO,Male,0.0,No,No,1.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0.9049751243781096,7878.3,No
7576-ASEJU,Female,0.0,Yes,Yes,0.5694444444444444,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),0.5616915422885572,3187.65,No
9058-HRZSV,Female,1.0,Yes,No,0.9027777777777777,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,0.7577114427860697,6126.15,No
4522-AKYLR,Female,1.0,No,No,0.18055555555555555,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.363681592039801,731.3,No
0221-WMXNQ,Male,1.0,No,No,0.05555555555555555,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,0.5681592039800994,273.4,No
0303-UNCIP,Male,0.0,No,No,0.5694444444444444,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,0.46517412935323377,2531.8,No
9947-OTFQU,Male,1.0,No,No,0.20833333333333331,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.5587064676616916,1074.3,Yes
0322-YINQP,Male,0.0,No,No,0.013888888888888888,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.3014925373134328,48.55,Yes
0959-WHOKV,Male,0.0,No,No,0.5833333333333333,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,0.8034825870646766,4298.45,No
4075-JFPGR,Female,0.0,Yes,No,0.7083333333333333,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,0.7487562189054726,4619.55,No
4629-NRXKX,Female,0.0,Yes,Yes,0.027777777777777776,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.518905472636816,147.15,Yes
9514-JDSKI,Male,1.0,Yes,No,0.013888888888888888,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,0.218407960199005,40.2,Yes
3282-ZISZV,Male,0.0,No,Yes,0.4444444444444444,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),0.6512437810945274,2633.3,No
3675-YDUPJ,Male,0.0,No,No,0.1388888888888889,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0.015920398009950265,193.05,No
4111-BNXIF,Female,0.0,Yes,Yes,0.9305555555555555,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0.41094527363184075,4103.9,No
7017-VFHAY,Female,0.0,Yes,Yes,0.8472222222222222,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.9636815920398009,7008.15,No
6655-LHBYW,Male,0.0,No,No,0.6944444444444444,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),0.9562189054726368,5791.1,No
4959-JOSRX,Female,0.0,Yes,No,0.027777777777777776,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.26218905472636816,80.55,Yes
5046-NUHWD,Female,1.0,Yes,No,0.40277777777777773,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,0.26616915422885573,1228.65,No
7273-TEFQD,Male,1.0,No,No,0.041666666666666664,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,0.22786069651741292,132.2,Yes
3606-TWKGI,Male,1.0,No,No,0.18055555555555555,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.882089552238806,1364.3,Yes
7529-ZDFXI,Male,1.0,Yes,No,0.7916666666666666,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.7124378109452736,4925.35,No
7605-BDWDC,Female,0.0,No,No,0.4305555555555555,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),0.3144278606965174,1520.1,No
1950-KSVVJ,Female,0.0,Yes,No,0.625,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,0.9457711442786069,5032.25,No
0123-CRBRT,Female,0.0,Yes,Yes,0.8472222222222222,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,0.6950248756218904,5526.75,No
6292-TOSSS,Male,0.0,No,No,0.6944444444444444,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.06616915422885569,1195.25,No
3197-ARFOY,Female,1.0,No,No,0.2638888888888889,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,0.86318407960199,2007.25,No
